corpus_id,source_group,categorical_match,topology_match,auxiliary_shell_match,occt_solids,freecad_solids,occt_shells,freecad_shells,occt_faces,freecad_faces,occt_volume,freecad_volume,volume_relative_difference,volume_within_tolerance,occt_bbox_diagonal,freecad_bbox_diagonal,bbox_relative_difference,bbox_within_tolerance,comparison_pass
F154,Fusion360Gallery,True,True,True,1,1,1,1,15,15,44.24419288070951,44.24419288070951,0.0,True,20.16542240905546,20.165422174541746,1.1629496698873091e-08,True,True
F155,Fusion360Gallery,True,True,True,1,1,1,1,28,28,239.0737408942683,239.0737408942683,0.0,True,24.27803071963619,24.278030428371753,1.1997037227163991e-08,True,True
F156,Fusion360Gallery,True,True,True,1,1,1,1,3,3,104.71975511966,104.71975511966,0.0,True,28.286235649948978,28.28623536476905,1.0081932887011811e-08,True,True
F157,Fusion360Gallery,True,True,True,1,1,1,1,21,21,1140.6766245362105,1140.6766245362105,0.0,True,25.20715473036821,25.207154416374276,1.2456540075038082e-08,True,True
F158,Fusion360Gallery,True,True,True,1,1,1,1,10,10,4626.817277125061,4626.817277125061,0.0,True,33.39062550160007,33.39062515571631,1.0358708689172093e-08,True,True
F159,Fusion360Gallery,True,True,True,1,1,1,1,6,6,231.41592653589834,231.41592653589834,0.0,True,20.59298720158017,20.59298694000244,1.2702272176737664e-08,True,True
F160,Fusion360Gallery,True,True,True,1,1,1,1,6,6,991.7355371900844,991.7355371900844,0.0,True,22.63618139247559,22.636181087252243,1.3483870798385061e-08,True,True
F161,Fusion360Gallery,True,True,True,1,1,1,1,12,12,126.21283590272438,126.21283590272438,0.0,True,24.722600053904525,24.722573718121378,1.0652513525974135e-06,False,True
F162,Fusion360Gallery,True,True,True,1,1,1,1,7,7,3.683287254640776,3.683287254640776,0.0,True,20.041279931412973,20.04127971368055,1.0864197538058595e-08,True,True
F163,Fusion360Gallery,True,True,True,1,1,1,1,22,22,10.250326007677266,10.250326007677266,0.0,True,20.88027859555099,20.880278344915233,1.2003468073219846e-08,True,True
F164,Fusion360Gallery,True,True,True,1,1,1,1,3,3,8.61483885265142,8.61483885265142,0.0,True,20.032300713267343,20.03230049753534,1.0769207580925856e-08,True,True
F165,Fusion360Gallery,True,True,True,1,1,1,1,266,266,69.39280285905119,69.39280285905119,0.0,True,22.86261127163859,22.862610996305534,1.2042939927662925e-08,True,True
F166,Fusion360Gallery,True,True,True,1,1,1,1,15,15,652.6397699908055,652.6397699908055,0.0,True,34.6410164977877,34.64101615137755,9.999999680072093e-09,True,True
F167,Fusion360Gallery,True,True,True,1,1,1,1,3,3,1678.810954115038,1678.810954115038,0.0,True,28.95706876349751,28.957068423019212,1.1758037416724913e-08,True,True
F168,Fusion360Gallery,True,True,True,1,1,1,1,6,6,0.01136094674556214,0.01136094674556214,0.0,True,20.085026583425968,20.085026365886186,1.083094318248964e-08,True,True
F169,Fusion360Gallery,True,True,True,1,1,1,1,5,5,1146.4396315736192,1146.4396315736192,0.0,True,24.112360135637033,24.11235981175651,1.3432136976885347e-08,True,True
F170,Fusion360Gallery,True,True,True,1,1,1,1,5,5,140.82557216715193,140.82557216715193,0.0,True,20.44504855460119,20.445048300260872,1.244019142417436e-08,True,True
F171,Fusion360Gallery,True,True,True,1,1,1,1,3,3,15.70796326794897,15.70796326794897,0.0,True,20.049937875215477,20.049937655763422,1.0945273552281884e-08,True,True
F172,Fusion360Gallery,True,True,True,1,1,1,1,94,94,15.598700565612866,15.598700565612866,0.0,True,24.196271380499788,24.19627106823863,1.2905342003539928e-08,True,True
F173,Fusion360Gallery,True,True,True,1,1,1,1,129,129,582.7117861502188,582.7117861502188,0.0,True,23.743190041937947,23.743159873708912,1.2706055497013103e-06,False,True
F174,Fusion360Gallery,True,True,True,1,1,1,1,6,6,0.8521443928996323,0.8521443928996323,0.0,True,25.270545142519484,25.270544861960005,1.110223297780721e-08,True,True
F175,Fusion360Gallery,True,True,True,1,1,1,1,26,26,130.1863779958546,130.1863779958546,0.0,True,21.563733052689315,21.563732762142998,1.3473841331727763e-08,True,True
F176,Fusion360Gallery,True,True,True,1,1,1,1,3,3,251.32741228718322,251.32741228718322,0.0,True,28.295582982508066,28.29558269412383,1.0191846401645426e-08,True,True
F177,Fusion360Gallery,True,True,True,1,1,1,1,6,6,528.7227508715662,528.7227508715662,0.0,True,28.598940993965694,28.59894068464816,1.0815698917181162e-08,True,True
F178,Fusion360Gallery,True,True,True,1,1,1,1,15,15,105.97497640967083,105.97497640967083,0.0,True,22.179441391369824,22.179441088753347,1.3644008084533318e-08,True,True
F179,Fusion360Gallery,True,True,True,1,1,1,1,20,20,14.028195404339236,14.028195404339236,0.0,True,20.200709099318214,20.199621167925592,5.385609917319552e-05,False,True
F180,Fusion360Gallery,True,True,True,1,1,1,1,14,14,20.871985157699516,20.871985157699516,0.0,True,20.25979252366719,20.25979229097548,1.1485394579481474e-08,True,True
F181,Fusion360Gallery,True,True,True,1,1,1,1,36,36,1301.4915257759403,1301.4915257759403,0.0,True,28.79400868741941,28.7940083676967,1.1103792883561613e-08,True,True
F182,Fusion360Gallery,True,True,True,1,1,1,1,16,16,1035.3168965297568,1035.3168965297568,0.0,True,30.7245833299656,30.72458299147443,1.101694905609763e-08,True,True
F183,Fusion360Gallery,True,True,True,1,1,1,1,11,11,649.5242811296897,649.5242811296897,0.0,True,26.465475099943657,26.46547479712598,1.1441988998564597e-08,True,True
F184,Fusion360Gallery,True,True,True,1,1,1,1,9,9,4243.083955901124,4243.083955901124,0.0,True,31.272991887569695,31.272991542223778,1.104294460977843e-08,True,True
F185,Fusion360Gallery,True,True,True,1,1,1,1,8,8,601.1383345784594,601.1383345784594,0.0,True,23.64100218547042,23.641001884122097,1.27468505747606e-08,True,True
F186,Fusion360Gallery,True,True,True,1,1,1,1,4,4,2793.6241075963385,2793.6241075963385,0.0,True,28.089098932196038,28.08909859119143,1.2140104902814636e-08,True,True
F187,Fusion360Gallery,True,True,True,1,1,1,1,18,18,654.5717849696235,654.5717849696235,0.0,True,23.241007004403013,23.241006708291867,1.2740891399993857e-08,True,True
F188,Fusion360Gallery,True,True,True,1,1,1,1,3,3,278.4791271880157,278.4791271880157,0.0,True,20.867608274077135,20.86760800168317,1.3053434853865698e-08,True,True
F189,Fusion360Gallery,True,True,True,1,1,1,1,3,3,481.8919171116837,481.8919171116837,0.0,True,28.349270998625663,28.349270702895783,1.0431657297644943e-08,True,True
F190,Fusion360Gallery,True,True,True,1,1,1,1,10,10,1285.50437317784,1285.50437317784,0.0,True,32.4961539632,32.496153618543836,1.0606060191968366e-08,True,True
F191,Fusion360Gallery,True,True,True,1,1,1,1,8,8,1880.875007231786,1880.875007231786,0.0,True,29.123960929464758,29.123960595305167,1.1473700005093404e-08,True,True
F192,Fusion360Gallery,True,True,True,1,1,1,1,8,8,377.61385569086593,377.61385569086593,0.0,True,31.128733574538018,31.12873326016936,1.0098986467012675e-08,True,True
F193,Fusion360Gallery,True,True,True,1,1,1,1,16,16,0.9051885691051562,0.9051885691051562,0.0,True,20.42231164826442,20.422311409928597,1.1670364564698208e-08,True,True
F194,Fusion360Gallery,True,True,True,1,1,1,1,6,6,6.354783574935771,6.354783574935771,0.0,True,23.378482843160384,23.378482565155497,1.1891485368486288e-08,True,True
F195,Fusion360Gallery,True,True,True,1,1,1,1,6,6,690.7019431172404,690.7019431172404,0.0,True,24.074520130585636,24.074519833435573,1.234292775790189e-08,True,True
F196,Fusion360Gallery,True,True,True,1,1,1,1,3,3,133.68479376977808,133.68479376977808,0.0,True,28.287472378789978,28.287472092970646,1.0104095863310516e-08,True,True
F197,Fusion360Gallery,True,True,True,1,1,1,1,23,23,7.1087539856977475,7.1087539856977475,0.0,True,22.826202040256376,22.82620176826645,1.1915689049515259e-08,True,True
F198,Fusion360Gallery,True,True,True,1,1,1,1,3,3,555.6069946267075,555.6069946267075,0.0,True,21.88653515730246,21.88653485966349,1.35991817494956e-08,True,True
F199,Fusion360Gallery,True,True,True,1,1,1,1,23,23,429.8435016682813,429.8435016682813,0.0,True,22.33305838149161,22.333056935824203,6.473217341359055e-08,True,True
F200,Fusion360Gallery,True,True,True,1,1,1,1,14,14,561.3017263115441,561.3017263115441,0.0,True,30.13038765190595,30.130387317462088,1.1099885766939121e-08,True,True
F201,Fusion360Gallery,True,True,True,1,1,1,1,4,4,204.32431993542335,204.32431993542335,0.0,True,20.644793544743134,20.644793280852678,1.2782421659082138e-08,True,True
F202,Fusion360Gallery,True,True,True,1,1,1,1,10,10,572.9491193791661,572.9491193791661,0.0,True,23.468276754802435,23.4682764599363,1.2564456262446717e-08,True,True
F203,Fusion360Gallery,True,True,True,1,1,1,1,19,19,217.7039897786566,217.7039897786566,0.0,True,27.106457109699896,27.106456795383643,1.1595622834551484e-08,True,True
F204,Fusion360Gallery,True,True,True,1,1,1,1,20,20,1007.5306685864804,1007.5306685864804,0.0,True,24.219243883548977,24.20606426027387,0.0005441797992735623,False,True
F205,Fusion360Gallery,True,True,True,1,1,1,1,18,18,2053.9940698332252,2053.9940698332252,0.0,True,25.333333659649103,25.333333333333318,1.288088608643957e-08,True,True
F206,Fusion360Gallery,True,True,True,1,1,1,1,3,3,1047.1975511965934,1047.1975511965934,0.0,True,28.48001278869875,28.48001248439177,1.0684931284008209e-08,True,True
F207,Fusion360Gallery,True,True,True,1,1,1,1,14,14,1818.041211890225,1818.041211890225,0.0,True,27.812987473904855,27.8129871498823,1.1650044960805706e-08,True,True
F208,Fusion360Gallery,True,True,True,1,1,1,1,3,3,334.6075015657775,334.6075015657775,0.0,True,21.038145402771743,21.038145124888224,1.3208555865648857e-08,True,True
F209,Fusion360Gallery,True,True,True,1,1,1,1,8,8,1536.6824314723542,1536.6824314723542,0.0,True,26.569949837770437,26.569949501020783,1.2674079401572664e-08,True,True
F210,Fusion360Gallery,True,True,True,1,1,1,1,11,11,2591.0887062195575,2591.0887062195575,0.0,True,26.74078790382781,26.740787568592886,1.2536463910262657e-08,True,True
F211,Fusion360Gallery,True,True,True,1,1,1,1,54,54,1528.4550707235205,1528.4550707235205,0.0,True,30.435845790623194,30.435426747509077,1.3768078501917538e-05,False,True
F212,Fusion360Gallery,True,True,True,1,1,1,1,14,14,15.746776740764094,15.746776740764094,0.0,True,20.092760322358313,20.09276009613481,1.125895588878137e-08,True,True
F213,Fusion360Gallery,True,True,True,1,1,1,1,6,6,15.038615296898335,15.038615296898335,0.0,True,20.277542270907613,20.277542038203542,1.1475950488215615e-08,True,True
F214,Fusion360Gallery,True,True,True,1,1,1,1,22,22,63.49813347074642,63.49813347074642,0.0,True,23.876678377531075,23.87667808961982,1.2058262509251895e-08,True,True
F215,Fusion360Gallery,True,True,True,1,1,1,1,7,7,1168.571868531521,1168.571868531521,0.0,True,29.86904785626753,29.869047524151153,1.1119081546922986e-08,True,True
F216,Fusion360Gallery,True,True,True,1,1,1,1,6,6,995.5555555555537,995.5555555555537,0.0,True,23.14207358230651,23.142073276946373,1.3195020502967795e-08,True,True
F217,Fusion360Gallery,True,True,True,1,1,1,1,8,8,43.54486138229609,43.54486138229609,0.0,True,22.320756339986833,22.32075606770323,1.2198672818991808e-08,True,True
F218,Fusion360Gallery,True,True,True,1,1,1,1,8,8,1589.6632753211834,1589.6632753211834,0.0,True,26.321852665206816,26.321852329364223,1.2759078820114029e-08,True,True
F219,Fusion360Gallery,True,True,True,1,1,1,1,18,18,90.95169600454838,90.95169600454838,0.0,True,25.162697055291613,25.16269677081063,1.1305663385191406e-08,True,True
F220,Fusion360Gallery,True,True,True,1,1,1,1,10,10,13.83602860494782,13.83602860494782,0.0,True,27.013602616096502,27.01360233269705,1.0490990612738584e-08,True,True
F221,Fusion360Gallery,True,True,True,1,1,1,1,44,44,977.8766576483204,977.8766576483204,0.0,True,26.76632630211865,26.748175462181624,0.0006781221947364682,False,True
F222,Fusion360Gallery,True,True,True,1,1,1,1,3,3,135.88203518987038,135.88203518987038,0.0,True,20.42794772891357,20.427947475512163,1.2404643378154049e-08,True,True
F223,Fusion360Gallery,True,True,True,1,1,1,1,22,22,703.9999999999998,703.9999999999998,0.0,True,23.664319436653994,23.664319132398465,1.2857142586748518e-08,True,True
F224,Fusion360Gallery,True,True,True,1,1,1,1,28,28,433.3910135706514,433.3910135706514,0.0,True,24.476746811026967,24.476746484968345,1.332115842016936e-08,True,True
F225,Fusion360Gallery,True,True,True,1,1,1,1,6,6,7.680000000000001,7.680000000000001,0.0,True,20.568092034799925,20.568091792871794,1.1762303010534569e-08,True,True
F226,Fusion360Gallery,True,True,True,1,1,1,1,5,5,231.55506398608134,231.55506398608134,0.0,True,21.21320371843914,21.213203435596427,1.3333333171202527e-08,True,True
F227,Fusion360Gallery,True,True,True,1,1,1,1,9,9,3624.653190813282,3624.653190813282,0.0,True,33.223461800876734,33.223461462551754,1.0183315107357732e-08,True,True
F228,Fusion360Gallery,True,True,True,1,1,1,1,14,14,265.35766972767095,265.35766972767095,0.0,True,20.805982314923014,20.805982045769646,1.2936345132074279e-08,True,True
F229,Fusion360Gallery,True,True,True,1,1,1,1,3,3,63.39812787394759,63.39812787394759,0.0,True,23.361186448122318,23.361186166855827,1.2039906090018649e-08,True,True
F230,Fusion360Gallery,True,True,True,1,1,1,1,24,24,0.8079625006463625,0.8079625006463625,0.0,True,25.94993791731436,25.949937635692287,1.0852514402571592e-08,True,True
F231,Fusion360Gallery,True,True,True,1,1,1,1,150,150,553.9524843218787,553.9524843218787,0.0,True,29.927253495795014,29.927253162381767,1.114079002538891e-08,True,True
F232,Fusion360Gallery,True,True,True,1,1,1,1,6,6,17.12926796114896,17.12926796114896,0.0,True,20.53647099562719,20.53647075114308,1.1904874476918062e-08,True,True
F233,Fusion360Gallery,True,True,True,1,1,1,1,13,13,237.86367235123413,237.86367235123413,0.0,True,23.203627282959566,23.203626968607086,1.3547557725048683e-08,True,True
F234,Fusion360Gallery,True,True,True,1,1,1,1,164,164,1371.8981919161254,1371.8981919161254,0.0,True,26.718005290885824,26.71800495586044,1.2539311216838309e-08,True,True
F235,Fusion360Gallery,True,True,True,1,1,1,1,27,27,396.5203685271765,396.5203685271765,0.0,True,27.42663843947871,27.426638104922418,1.2198224529695623e-08,True,True
F236,Fusion360Gallery,True,True,True,1,1,1,1,291,291,144.0558974096342,144.0558974096342,0.0,True,23.663561084632637,23.659945374181255,0.00015279654818011666,False,True
F237,Fusion360Gallery,True,True,True,1,1,1,1,19,19,2125.4669505920647,2125.4669505920647,0.0,True,25.221243313150403,25.221242982741103,1.3100436636596906e-08,True,True
F238,Fusion360Gallery,True,True,True,1,1,1,1,7,7,103.58248688237018,103.58248688237018,0.0,True,22.841459353405803,22.841459072811023,1.2284450615442826e-08,True,True
F239,Fusion360Gallery,True,True,True,1,1,1,1,14,14,1648.4266271214306,1648.4266271214306,0.0,True,30.000014710370227,30.000014377036916,1.1111104924233281e-08,True,True
F240,Fusion360Gallery,True,True,True,1,1,1,1,12,12,33.502422862769976,33.502422862769976,0.0,True,20.682241478019304,20.682241223832982,1.2290076104120594e-08,True,True
F241,Fusion360Gallery,True,True,True,1,1,1,1,11,11,1037.17717516944,1037.17717516944,0.0,True,25.373566071289194,25.364130924889366,0.00037184944257809033,False,True
F242,Fusion360Gallery,True,True,True,1,1,1,1,13,13,357.0796326794887,357.0796326794887,0.0,True,22.561028637896875,22.56102834535702,1.2966600953627386e-08,True,True
F243,Fusion360Gallery,True,True,True,1,1,1,1,62,62,1349.7330362801429,1349.7330362801429,0.0,True,29.780308604546583,29.780308263245132,1.1460641850064987e-08,True,True
F244,Fusion360Gallery,True,True,True,1,1,1,1,14,14,292.6457478629101,292.6457478629101,0.0,True,25.94706177970832,25.947061490658246,1.1139992535429322e-08,True,True
F245,Fusion360Gallery,True,True,True,1,1,1,1,6,6,140.82735468017782,140.82735468017782,0.0,True,22.646915909611785,22.646915633477953,1.2192999406473013e-08,True,True
F246,Fusion360Gallery,True,True,True,1,1,1,1,5,5,4188.790204786391,4188.790204786391,0.0,True,33.88517528685648,33.88517494062688,1.021773076130322e-08,True,True
F247,Fusion360Gallery,True,True,True,1,1,1,1,9,9,248.81071222461065,248.81071222461065,0.0,True,23.883346214191658,23.88334589211334,1.3485477072821475e-08,True,True
F248,Fusion360Gallery,True,True,True,1,1,1,1,16,16,36.16402975990389,36.16402975990389,0.0,True,21.682586195331965,21.65803576378677,0.0011322649117603567,False,True
F249,Fusion360Gallery,True,True,True,1,1,1,1,14,14,543.8186877935925,543.8186877935925,0.0,True,27.534418055105505,27.534417755227853,1.0891011061112327e-08,True,True
F250,Fusion360Gallery,True,True,True,1,1,1,1,3,3,1897.5616012318321,1897.5616012318321,0.0,True,28.922018301003863,28.922017982629633,1.1008022565266885e-08,True,True
F251,Fusion360Gallery,True,True,True,1,1,1,1,43,43,465.01271143158186,465.01271143158186,0.0,True,26.79210057387586,26.79210023795595,1.2538020661289209e-08,True,True
F252,Fusion360Gallery,True,True,True,1,1,1,1,6,6,81.63265306122453,81.63265306122453,0.0,True,21.764561946976198,21.764561680050363,1.2264241061912251e-08,True,True
F253,Fusion360Gallery,True,True,True,1,1,1,1,38,38,12.455777524207223,12.455777524207223,0.0,True,20.42057810151319,20.42057785666214,1.199040743200024e-08,True,True
F254,Fusion360Gallery,True,True,True,1,1,1,1,14,14,45.55497341883773,45.55497341883773,0.0,True,22.538694721664434,22.538694450039216,1.2051506161827807e-08,True,True
F255,Fusion360Gallery,True,True,True,1,1,1,1,7,7,2647.208328423073,2647.208328423073,0.0,True,26.227643637356486,26.22764330542112,1.2655935436584705e-08,True,True
F256,Fusion360Gallery,True,True,True,1,1,1,1,10,10,1752.1471903417705,1752.1471903417705,0.0,True,28.68560627454243,28.68560593234013,1.192940791359496e-08,True,True
F257,Fusion360Gallery,True,True,True,1,1,1,1,4,4,194.3207864097992,194.3207864097992,0.0,True,28.827778869609467,28.827778553446166,1.096731396446606e-08,True,True
F258,Fusion360Gallery,True,True,True,1,1,1,1,6,6,599.976681643394,599.976681643394,0.0,True,28.984095604510205,28.984095287296622,1.0944401637678923e-08,True,True
F259,Fusion360Gallery,True,True,True,1,1,1,1,23,23,192.6075196616028,192.6075196616028,0.0,True,22.486281368668852,22.486281061503956,1.366010195945394e-08,True,True
F260,Fusion360Gallery,True,True,True,1,1,1,1,12,12,812.7360960594729,812.7360960594729,0.0,True,24.623512239254637,24.623511932344968,1.2464089860626286e-08,True,True
F261,Fusion360Gallery,True,True,True,1,1,1,1,26,26,1225.3064156503249,1225.3064156503249,0.0,True,26.568561650199822,26.568561336447154,1.1809170267530469e-08,True,True
F262,Fusion360Gallery,True,True,True,1,1,1,1,6,6,38.43164044710839,38.43164044710839,0.0,True,27.519722072940322,27.519721789473138,1.0300510419279767e-08,True,True
F263,Fusion360Gallery,True,True,True,1,1,1,1,13,13,0.6639999818737876,0.6639999818737876,0.0,True,20.002158967708265,20.002158763574453,1.0205588926962108e-08,True,True
F264,Fusion360Gallery,True,True,True,1,1,1,1,16,16,495.95748678157696,495.95748678157696,0.0,True,27.935172030645393,27.935171730543598,1.0742793906153042e-08,True,True
F265,Fusion360Gallery,True,True,True,1,1,1,1,8,8,2676.1671992924803,2676.1671992924803,0.0,True,33.24956875825903,33.22889566710512,0.0006217551663365438,False,True
F266,Fusion360Gallery,True,True,True,1,1,1,1,18,18,48.730763179822716,48.730763179822716,0.0,True,22.925620773202606,22.92562046046017,1.3641612564664525e-08,True,True
F267,Fusion360Gallery,True,True,True,1,1,1,1,8,8,93.98349867171387,93.98349867171387,0.0,True,24.732620025029295,24.73261974273739,1.141374845628226e-08,True,True
F268,Fusion360Gallery,True,True,True,1,1,1,1,9,9,755.2499955363791,755.2499955363791,0.0,True,27.349600488897526,27.34960016531887,1.1831202336332544e-08,True,True
F269,Fusion360Gallery,True,True,True,1,1,1,1,14,14,727.9240604979096,727.9240604979096,0.0,True,28.395525384290693,28.39552508486926,1.0544669604554842e-08,True,True
F270,Fusion360Gallery,True,True,True,1,1,1,1,32,32,60.7272332787952,60.7272332787952,0.0,True,20.576615183353084,20.557070713448084,0.0009498389181526763,False,True
F271,Fusion360Gallery,True,True,True,1,1,1,1,19,19,972.7305982834876,972.7305982834876,0.0,True,31.596631612502616,31.596631267241417,1.0927152090777919e-08,True,True
F272,Fusion360Gallery,True,True,True,1,1,1,1,18,18,717.7486037602087,717.7486037602087,0.0,True,30.716580514785875,30.71658021660367,9.707532520354322e-09,True,True
F273,Fusion360Gallery,True,True,True,1,1,1,1,6,6,3178.847399521928,3178.847399521928,0.0,True,29.192650117392194,29.192649790250975,1.120628711979192e-08,True,True
F274,Fusion360Gallery,True,True,True,1,1,1,1,4,4,158.80853740309493,158.80853740309493,0.0,True,28.29774263435806,28.297742345479517,1.0208536636759457e-08,True,True
F275,Fusion360Gallery,True,True,True,1,1,1,1,11,11,85.74613141189167,85.74613141189167,0.0,True,20.356361301633648,20.356361052466386,1.2240265210171523e-08,True,True
F276,Fusion360Gallery,True,True,True,1,1,1,1,13,13,529.1013234095421,529.1013234095421,0.0,True,23.652822052753834,23.65282175218417,1.2707560337209826e-08,True,True
F277,Fusion360Gallery,True,True,True,1,1,1,1,6,6,2895.3132923601925,2895.3132923601925,0.0,True,33.91046913074225,33.910468793330196,9.950085106505233e-09,True,True
F278,Fusion360Gallery,True,True,True,1,1,1,1,10,10,2353.0684958504826,2353.0684958504826,0.0,True,26.93046635689773,26.930466018990465,1.2547397381881198e-08,True,True
F279,Fusion360Gallery,True,True,True,1,1,1,1,134,134,292.90864399961066,292.90864399961066,0.0,True,21.725561301676045,21.725561007092168,1.3559321814572271e-08,True,True
F280,Fusion360Gallery,True,True,True,1,1,1,1,38,38,191.80779942206786,191.80779942206786,0.0,True,28.176079702294825,28.176079404389238,1.0572996299316881e-08,True,True
F281,Fusion360Gallery,True,True,True,1,1,1,1,14,14,69.46619265310595,69.46619265310595,0.0,True,22.565405894317713,22.565405621530438,1.2088737810100076e-08,True,True
F282,Fusion360Gallery,True,True,True,1,1,1,1,9,9,160.253166559874,160.253166559874,0.0,True,24.88290850451205,24.88150963620963,5.6218038263755984e-05,False,True
F283,Fusion360Gallery,True,True,True,1,1,1,1,59,59,110.82845541010445,110.82845541010445,0.0,True,21.21224968259973,21.21224941601187,1.2567637337323096e-08,True,True
F284,Fusion360Gallery,True,True,True,1,1,1,1,69,69,832.1698036946244,832.1698036946244,0.0,True,26.552593245221306,26.54942870061565,0.00011918024640497373,False,True
F285,Fusion360Gallery,True,True,True,1,1,1,1,21,21,1222.0409886133318,1222.0409886133318,0.0,True,27.885509836516583,27.88550952168663,1.1290091375500814e-08,True,True
F286,Fusion360Gallery,True,True,True,1,1,1,1,8,8,2044.7998263685256,2044.7998263685256,0.0,True,32.496153963200015,32.49615361854384,1.0606060410622771e-08,True,True
F287,Fusion360Gallery,True,True,True,1,1,1,1,6,6,44.801798221954925,44.801798221954925,0.0,True,23.688570131146225,23.688569852375558,1.1768150861429751e-08,True,True
F288,Fusion360Gallery,True,True,True,1,1,1,1,12,12,7.955607609870743,7.955607609870743,0.0,True,30.619887505136376,30.619887218651588,9.356167224469652e-09,True,True
F289,Fusion360Gallery,True,True,True,1,1,1,1,76,76,682.7195924554314,682.7195924554314,0.0,True,32.81565538632391,32.81565504112692,1.0519277780091418e-08,True,True
F290,Fusion360Gallery,True,True,True,1,1,1,1,29,29,1601.1462846325337,1601.1462846325337,0.0,True,30.98687630543667,30.969279667857386,0.000567873876857904,False,True
F291,Fusion360Gallery,True,True,True,1,1,1,1,17,17,5313.433368615619,5313.433368615619,0.0,True,33.25768634871024,33.25768600295307,1.0396308435162518e-08,True,True
F292,Fusion360Gallery,True,True,True,1,1,1,1,5,5,15.688929405258476,15.688929405258476,0.0,True,20.049937875215477,20.049937655763422,1.0945273552281884e-08,True,True
F293,Fusion360Gallery,True,True,True,1,1,1,1,14,14,978.5183227538627,978.5183227538627,0.0,True,28.408427463027866,28.4084271627433,1.0570263546060946e-08,True,True
F294,Fusion360Gallery,True,True,True,1,1,1,1,39,39,649.8554899404378,649.8554899404378,0.0,True,28.38591229747602,28.385911998736276,1.0524225508287924e-08,True,True
F295,Fusion360Gallery,True,True,True,1,1,1,1,42,42,146.04409768981236,146.04409768981236,0.0,True,28.292691112652243,28.292690825014816,1.0166492314939677e-08,True,True
F296,Fusion360Gallery,True,True,True,1,1,1,1,3,3,30.787608005179976,30.787608005179976,0.0,True,20.097761296224014,20.09776106933307,1.128936402530197e-08,True,True
F297,Fusion360Gallery,True,True,True,1,1,1,1,63,63,328.3380881285056,328.3380881285056,0.0,True,28.20901795471425,28.209017643360394,1.103738723546556e-08,True,True
F298,Fusion360Gallery,True,True,True,1,1,1,1,37,37,768.3209028028517,768.3209028028517,0.0,True,24.566659320204106,24.542372088319034,0.0009886257455077705,False,True
F299,Fusion360Gallery,True,True,True,1,1,1,1,8,8,1050.1140108392212,1050.1140108392212,0.0,True,28.597347192655448,28.597346880758266,1.0906507507784681e-08,True,True
F300,Fusion360Gallery,True,True,True,1,1,1,1,3,3,2792.52680319093,2792.52680319093,0.0,True,27.487371177000952,27.487370837451078,1.2352941001638318e-08,True,True
F301,Fusion360Gallery,True,True,True,1,1,1,1,6,6,36.23317403945798,36.23317403945798,0.0,True,20.82784338118663,20.827843130393667,1.2041235231091736e-08,True,True
F302,Fusion360Gallery,True,True,True,1,1,1,1,24,24,166.03067713626538,166.03067713626538,0.0,True,24.009108939759077,24.009108649052997,1.2108157798879498e-08,True,True
F303,Fusion360Gallery,True,True,True,1,1,1,1,27,27,55.47094037592444,55.47094037592444,0.0,True,20.519530869710174,20.519530611523404,1.2582488916579631e-08,True,True
F304,Fusion360Gallery,True,True,True,1,1,1,1,4,4,83.62244515182567,83.62244515182567,0.0,True,28.606580417757147,28.606580108163307,1.0822469369660411e-08,True,True
F305,Fusion360Gallery,True,True,True,1,1,1,1,5,5,264.83464966731424,264.83464966731424,0.0,True,21.709108157632297,21.709107863375174,1.355454684825505e-08,True,True
F306,Fusion360Gallery,True,True,True,1,1,1,1,8,8,8.201434363853835,8.201434363853835,0.0,True,20.03637002635517,20.03636981151241,1.0722638713279437e-08,True,True
F307,Fusion360Gallery,True,True,True,1,1,1,1,32,32,172.48519447673397,172.48519447673397,0.0,True,22.081077347012172,22.081077068318965,1.262135913020834e-08,True,True
F308,Fusion360Gallery,True,True,True,1,1,1,1,25,25,1375.4068847312683,1375.4068847312683,0.0,True,28.779205935635492,28.773925271158333,0.00018348888739212448,False,True
F309,Fusion360Gallery,True,True,True,1,1,1,1,6,6,302.4,302.4,0.0,True,23.6685448120496,23.66854452643846,1.2067118715568308e-08,True,True
F310,Fusion360Gallery,True,True,True,1,1,1,1,9,9,0.6030282248374398,0.6030282248374398,0.0,True,20.421978441131156,20.421978203292152,1.1646227337300234e-08,True,True
F311,Fusion360Gallery,True,True,True,1,1,1,1,18,18,121.3745582010442,121.3745582010442,0.0,True,20.71067050782266,20.707753205969567,0.0001408598457490797,False,True
F312,Fusion360Gallery,True,True,True,1,1,1,1,9,9,1721.2057402086193,1721.2057402086193,0.0,True,27.45849160263853,27.45849126443533,1.2316889268732086e-08,True,True
F313,Fusion360Gallery,True,True,True,1,1,1,1,32,32,306.06156434900447,306.06156434900447,0.0,True,27.44829552858653,27.448295231093812,1.0838294791374229e-08,True,True
F314,Fusion360Gallery,True,True,True,1,1,1,1,23,23,1007.6796668136137,1007.6796668136137,0.0,True,29.629538452644674,29.60442619854603,0.0008475411839026774,False,True
F315,Fusion360Gallery,True,True,True,1,1,1,1,3,3,696.446952188823,696.446952188823,0.0,True,22.105980940926443,22.10598063949457,1.3635760940393349e-08,True,True
